frequency,intensity_0,intensity_1,intensity_2,intensity_3,intensity_4,intensity_5,intensity_6,intensity_7,duration,confidence
11.622551768011366,34.702753829691886,26.35455121648136,27.149589345929574,28.978696712974124,32.938148953993334,32.681099777364246,36.10496170108094,32.591692915313956,22.898486115399898,0.7387419263879849
17.617825017318083,30.75037969537884,27.05320546759776,33.68081795745845,34.42446158991503,28.326710132532217,30.892187013107424,20.98180314301523,29.686522246313086,29.391491813594612,0.8439008983126961
8.301490650519172,27.952751578394565,20.598018895774327,36.479771993821764,31.561617543366502,25.88139176086824,29.057905766374244,27.121848722775933,23.214180000227444,21.258775223863097,0.7142528001236217
8.228059892813315,35.35527169327432,47.16046282405006,43.461072888163955,36.30446212694833,36.20206694506348,44.196562153709294,35.93088172577304,33.89333783830275,20.603760166722175,0.9012798196056353
10.698597446922438,44.20290999517201,45.3690371789403,38.06379816009224,37.96226416793591,39.68166646789431,43.72327315516341,46.795235261342604,43.67474988241112,22.591886400728708,0.7611211229129291
8.245413218029348,22.733413339721817,29.12860690319885,40.90927664438337,34.68838742525017,32.73478184534835,29.3657560063985,41.041565301279924,39.51844588209111,19.383121908194987,0.9189179073693431
10.516836719603138,26.521736229497353,19.58876251053512,28.554212515612157,26.361410071992474,27.665357618404784,19.043047456014904,23.731179739165587,24.685850481266257,19.650487144098303,0.8910125035964199
10.58568550800973,33.549524443052405,31.179482631530966,37.90621309330425,38.35248066404555,38.64838369979916,35.3637444248836,35.79248165532468,40.36725219354507,28.087625955990365,0.9282847276372285
9.843683493370884,23.870489226769315,29.059715171052005,23.477191719779515,26.276649665199237,22.85168657448093,21.97970001864046,25.974224118433725,25.210016108686816,18.957064704059114,0.9046003010929107
5.772524394815411,25.108622892937806,10.207368782207256,19.31833777339799,17.11156232091823,16.31173012759986,22.141533978049498,25.115293155877787,19.473575027413688,29.25344258267239,0.9048620079855834
11.092340696226925,33.158426522274816,33.36558049662425,27.187495156294126,16.830785151665197,19.433602082859966,21.72719349266181,29.83006303316049,30.534165187367677,29.876730204651818,0.8481844022957546
14.792277832070717,26.1151974692921,28.2023118718121,27.290277268787797,17.20445121310211,23.286852463381955,17.021289804326386,27.257361897536,8.866176041213809,23.36466196922497,0.8411204795806893
8.780389711706452,26.13091437779868,11.98352396175912,20.26549684786209,21.987905305246084,19.0958887183956,18.2745091301252,19.736412619157935,29.003814290026085,21.383652448005552,0.8623641048505573
10.027093374334232,23.40389607090088,34.7149978659322,36.218607638873166,34.137418123172246,39.583696423183525,30.806917458605007,24.43146207724443,30.36642369894093,24.23494293435052,0.7912761562384382
7.451534817587009,24.801573778545325,27.321639853365145,32.57657738706598,30.801144157541646,22.246142051743696,28.378402693862746,20.650233714304132,16.26975678234964,16.79542107899593,0.885714262654292
9.288441928133372,27.92648714765829,20.93809808896727,33.86387887006865,22.99384280362358,17.32125458826902,24.95157275774564,25.130418172326024,31.575939221915682,18.764350787318897,0.9092893082870774
11.113131232803179,38.62771646669878,36.85319703939348,29.1142655976935,30.171845795065074,42.27544682091642,37.51784041856072,36.49025488291378,42.108175329602375,24.2269632452211,0.726372977432025
7.860935230592867,29.42966177437966,17.409633356601862,27.850286272856547,25.9566148645468,28.14076270901902,35.451101038149034,30.218127739068315,25.996974768413867,27.497174072056488,0.7864049506708465
9.38681552959944,30.297498290567745,36.1284167072445,34.80014160475451,45.609955118618764,30.222644476269615,43.660761634536506,37.08930591386406,42.216153831862925,19.237524436985858,0.7139330291814154
6.674357135788951,19.500487466045552,13.155629485065518,20.728117515963724,16.04048743675784,19.88466074057036,15.626809242181562,17.269410561058972,14.803009686194146,18.706281977763147,0.9188339596505506
8.41723197556024,34.10639618721132,30.64331509704631,21.927439587650507,16.944987493638187,15.201099956501343,22.83894756367861,23.03891202348264,11.456367748416923,29.694977657437807,0.7777651183800751
10.823367929463778,44.199999604379606,39.24849259933902,42.177248255517355,38.68740884897167,42.921148528789075,41.497470152219066,38.759486041054984,45.15679833496175,31.471497596686426,0.8211208565125789
14.398424151297998,36.74413952614217,35.27123095127211,38.987642475597376,35.83156829925006,40.16897862988907,40.10656184360898,38.31639765994101,40.741518949573205,27.23594845085099,0.8504654507228679
5.662572507816044,33.88879577007014,31.361872511948093,29.534739457555837,26.27387262353288,35.911241016937176,31.087767504405225,37.777298207524694,34.97889832953576,25.560105201095613,0.7241616761856807
9.841281506391404,22.138475481748497,22.102779538042196,9.838984886365983,9.345041534841256,8.42649802707379,23.673684053982768,19.446097837864826,22.61268394391398,31.905065584515903,0.9460054750953015
5.569810139897973,27.07325460660138,24.684634979022693,26.053619181234335,16.51699929832831,19.597404106994322,21.557587858978838,33.889977300215136,32.15715330326886,24.51716176645622,0.9480777217622786
7.777380711765915,40.86705613345268,26.959302146424918,40.157773182958294,37.786640928697764,22.00128052541181,34.81522318773982,34.21178133373231,35.0702830791871,24.18384314437698,0.9438392848330921
13.30476491756733,21.102707518864456,33.4053778614562,27.98859082190158,19.75735951973749,20.307138243769913,32.14159143563667,28.900544372728405,30.54702727748007,23.547543888844668,0.7139308352165602
13.647163647327208,36.337153995735775,41.28871609616209,40.29573810330553,39.53922732333663,43.71629453365348,47.91235046402429,37.87275034501775,36.99281817734713,32.999216709715796,0.8445506824970611
10.356003657550858,28.23737508250965,23.24728532280509,29.71614241057589,22.76872239667138,18.89007819499832,24.77198067006111,25.84993236753794,26.622872121812,25.01909622385462,0.7424149145213508
17.039995800351367,28.686310283893405,33.17987601332384,37.42930889128291,33.163184237662065,37.69177154355394,34.47398979233579,29.154903469312586,33.01208271757813,28.957309205462938,0.9277604196290516
10.731840483004262,21.9755748437318,23.969991282634133,23.830224687080236,28.197705078345464,30.026510319375973,18.62747031198221,26.26552294155359,22.02340968936674,26.026013760030366,0.9094335076560481
10.153721562212906,36.480538855681445,30.954237381087495,34.4222495765055,34.00889913825881,27.450420965549526,37.77850644830025,29.425152567578312,30.565234331081207,23.89932399396211,0.786743225066543
10.91863684852593,27.576576371332237,15.769655572484165,16.454627430210493,19.34179380636063,17.819105977898474,21.330173224730625,21.976373298090216,26.85290313413203,23.571808693759174,0.7470269161109044
8.0477488319171,20.677048243653914,34.49937991162861,27.41666401254536,21.87716937347898,24.139152486331753,20.098830435798472,23.09098953697179,32.97933354717314,21.445340705299326,0.8587200418901393
13.053858455530078,28.158189424074816,27.876651145737686,26.266554164870822,20.04911830727881,26.627705909243712,27.51519128565923,19.300807203785144,37.43814805826878,25.97026312910092,0.8525518730976415
11.044974587229419,25.612861481074262,23.79744523326734,22.036273062962202,24.882290380952252,26.770729050146674,25.014290195375924,32.872904378101154,23.55914930262486,32.34160645810864,0.7171243308424683
14.198937789398055,50.05509472031138,50.23334562623674,41.47231602305309,40.85979181004261,48.87905820685649,48.622621565110215,49.86788812984561,41.81036437933575,30.715359083511668,0.7064535621119732
30.578109876828506,47.379111183881,53.75458447739509,57.56453943440402,48.074741189310345,46.651548293632366,42.35732305825297,48.290895656902954,38.549143829076066,27.361632575738035,0.9029147819165574
22.616975539224804,41.33788478862566,48.304712197188536,52.901260620492835,43.95495062097839,47.54466966875372,51.00043626646039,45.1573803643553,45.19506143098986,34.594253644120755,0.8463840278187531
14.709947644086238,47.14281065231792,48.1719303861872,60.05664702519705,49.67719492511965,53.12613825609595,54.79907767639939,50.10370379903494,49.66214318610685,20.614711518040806,0.8029700745948039
23.451109244018816,29.086548845302453,35.30420751700985,37.50945403803578,32.636298832815704,35.54536943924041,35.36983033634402,37.069896099747744,33.2422739044799,32.57248788346684,0.8731014840992648
28.382689511296437,41.45680752439349,38.86829174654875,42.827736586344514,45.32615961144629,50.506385077794505,39.960651806099065,46.281844887089946,45.332895526236975,43.08516848716279,0.8722106489842334
19.753828220864836,50.37782580593088,42.16828444039773,48.129877077366935,46.74305075620481,43.833318452925006,47.31555184572409,39.469947536831896,43.43383390244137,35.531379954149145,0.8642769558817981
12.606304912391108,42.25193762912143,44.928742149214436,34.21090770389752,37.432663794833154,39.97307257619002,34.09845605728112,44.94522308448151,38.63773027145877,28.054270511704416,0.7972831631074078
23.338595694159018,27.487701290388394,30.674205804132985,22.157051016622518,27.123360718956324,24.69865710247445,29.524383938538907,30.058870062966392,42.81558061306206,28.807174585254717,0.911243603647111
19.924460832894876,24.526297631484955,25.751950899109577,25.409800755608995,23.82382242210539,29.76491921315561,27.92569937581736,26.871117123297644,26.490219786820845,28.223432816236127,0.8842215023642552
18.829706829148268,71.02222725795802,61.07378820901534,59.98338785774469,70.50715722054952,58.268424419551295,69.93404357881313,54.92005784537575,75.86205829055582,32.63685101229147,0.9059405632982382
21.065458014815434,48.80284661178184,52.20797495418641,45.287535036263634,50.79631756732127,47.497783611889545,46.09152330081228,45.20571077167896,51.457500922949215,33.2918410401287,0.7421868880941442
21.034516237483174,54.86158472459794,66.95712140958418,65.89395376565605,65.58494919321096,54.40929279059827,58.865742959557465,64.39372362445889,58.65930136336921,21.862910847498146,0.8261264125446204
23.40466132366609,56.56796648059628,63.94893832755743,51.84745237184048,51.24072429365476,45.729064577952464,58.043079456427265,53.61890275004007,49.66603869286775,23.576057945023678,0.8968521558350195
19.291152512189853,52.784403337656265,64.8622354554437,57.1221619138503,52.6475081644886,66.8911223042839,58.23720635225199,58.92119577031749,53.95873066746906,24.42454995709874,0.7838407667617775
19.797283052168353,42.61349368160443,47.347565949166295,48.76412870646855,49.128054128967186,55.018224073345365,47.30439027194094,56.83168174527066,50.007956088144965,33.763447064482214,0.8791963356737851
20.175736599545715,38.12909867114667,39.35155368804189,49.987023664864175,41.43188909025887,43.957811126081324,36.163681701854394,44.84519441605378,49.78889096483579,24.240717263157677,0.8696385815633547
27.216580166680117,47.409458844444,45.79823799729437,42.90160379826304,40.876516849500625,41.273924848895504,47.02115165746038,47.05165387143775,40.62556578730842,32.005714937236036,0.9225548811577806
28.877262389174646,34.539616847985855,47.8759834600784,30.420807098057335,38.946119883889025,44.40952803353149,33.551107690560706,39.33798948499105,37.516263436046366,36.547892145913,0.9350241807371924
28.774777068153366,63.40796521431877,70.86541221493107,62.58495271975894,71.36490282805053,64.61530944632494,68.05249745156578,61.486350836709846,67.1454910254376,27.516190581745306,0.8230395980021591
17.391341591352706,51.56515750682009,39.49313952457062,52.55617310893517,42.16166878694413,38.72484365479324,37.182848291465746,57.59065044717008,47.68105378784507,36.60152977695793,0.7435921305262833
24.134168040448277,61.29450904761119,67.59018643647141,63.79681930385621,59.21532326980412,60.2369923232126,62.20880713759337,64.79889494852789,65.26782354573955,29.785677423362124,0.9246588908638087
25.720670278756696,31.919873366919106,20.35918122328175,29.029311438891554,27.32413961881089,26.83528495483971,31.809470330511765,23.5881069370936,26.634908400583846,38.502675323903304,0.706409096180838
31.53671303681184,44.59950851547229,44.027673037488334,44.234491290839244,34.43643447758616,39.10923641813321,53.135633206433845,45.594275513367734,47.583830696989054,37.08030945752374,0.8968026113694105
21.752571625899748,51.91583294649308,62.28350800373161,47.944769596250104,46.65710464223882,58.793864785464805,43.688715515564546,51.49919025561785,43.96196903070205,28.486276915471844,0.7064555845513046
26.718976651400897,42.94675605232063,43.85847255132985,48.33025315194884,37.63349957269758,46.09429159003929,31.78031021312042,39.84588794510362,42.322250522155564,25.356939066532284,0.7385020542193697
18.26139983679862,37.20963723389686,36.117072258296076,36.5345366335941,32.79065182372039,40.23542639097453,34.25084231757712,39.55669574236078,43.85047558665578,34.06416268984271,0.8895410622355759
14.513731226460873,34.859026555015944,38.29770171193535,45.569834580501805,37.219434394997585,43.095872150009896,38.325093265320376,47.853237038039524,38.30542522181926,26.519136297760596,0.8405229530713813
17.52752379830106,52.409469369106546,54.41750925569422,63.86477925962244,56.704531859773674,49.529643587925754,59.790185687511716,53.26392250111798,49.755074108381166,24.86115479378945,0.7494933277583722
18.37997542192562,38.59657100923141,33.97881219743692,33.75201028453154,41.73540575383363,43.12820128453383,35.79345520386511,31.766273454900094,33.654014877234175,35.36090164576359,0.8740434013963266
19.88719492235021,61.10754112745783,53.65898597531461,60.52920430218574,60.449892756527824,56.97995867396407,59.12560625227218,58.371055716393485,65.92101763552024,30.06948754294823,0.7245894036418372
23.863633454046543,44.50174517450937,41.85973319394461,32.73789030295022,36.4936146667867,44.81533018759499,41.999237115239914,40.90799063461446,39.99012505199739,29.760792029940838,0.7328636692262573
20.370541637813297,52.07441556148691,44.6518391090942,64.23784790050931,42.16511683963877,59.200851679004145,43.05387322825869,45.055682143066015,58.00006437821237,32.920398194076675,0.7253924525751506
15.138755619108938,24.651456469372178,22.198382073655782,36.404564482555045,18.525062150938144,19.22050523883079,17.827066486922277,26.538210317755947,28.55008091499778,25.65525423884747,0.7740526869920723
21.417241954876022,68.43400010335165,63.77367967549637,66.8578016902205,73.95646067440677,68.25811897842311,62.45103527968519,65.22793706144871,60.31575328376764,28.89361213473487,0.8502133574138907
14.471026543045467,44.21195672319749,36.90930414922517,46.73979854914893,36.125664838305084,40.534825600472765,43.886876556992256,41.27491065288667,42.52946524449449,24.194172330179445,0.8925143561683654
20.15599222213392,41.63514725855208,47.15005042265164,48.1057680633956,44.65899326256799,47.20684109983438,42.15864045556202,43.05089709415696,41.155351527080434,23.60650932037613,0.8038545272097453
16.374425608436496,41.75753212959345,36.77445487336171,40.93861367329963,45.59108157547941,39.83276555306166,47.50227628981447,40.00234204146194,33.8283779860011,36.092593497063945,0.9385068155308782
11.519813913971479,60.542063537459526,58.69223135999472,65.70880568265528,54.098323797887346,52.133823688538364,54.135243787708475,60.471361997850366,59.354711509738415,23.68079045214235,0.7120498057551338
28.633495639762913,34.75577868709561,43.83451029935236,48.119538932295654,44.18190303673277,45.95821517621737,40.26104830349604,46.74630464335971,41.73160201565407,30.97463138578767,0.9271032195528421
15.364089126756657,49.41164966159751,47.26783615523086,49.15576132073149,48.692514255964156,53.915636297351234,53.434329085544775,50.772513898333536,52.25036524655256,30.84265227099396,0.8901420753733675
19.637943847281964,59.96070868790958,58.23717780853872,50.40364307210336,52.88211615630421,62.622570867588415,51.71421106719569,52.47907743487239,54.79828230608658,28.80237017987865,0.7910272348851249
24.53563636424475,45.91797003591189,52.687072960509745,48.23605729226498,55.04466651240321,48.15030642164724,47.2260238506863,42.32195717568161,49.13611431610656,31.37542600405452,0.8209285629948069
22.204255315262316,58.01502665332274,49.85781087250343,47.07297158120128,48.45752130095835,55.860004132365155,52.9827223051004,38.99552612105763,51.65704460461171,23.03467365406563,0.9181714302310018
13.001621425463465,33.73049941548892,30.23279953935825,35.67658929992654,33.5702512106953,45.85788333587545,29.348998669624706,43.00481339439641,45.346536870970695,28.750380248900726,0.9362203039130836
18.86069309408094,52.952263402214044,53.07257170104391,56.65063215940571,50.606071710623,46.07058392009507,41.47616066252728,49.73453309493383,47.894658526392,26.941570424923555,0.7389880183450301
21.91170036401726,35.06302221801703,37.21459513194691,29.551427759411823,31.373533451629793,32.22130961931919,36.12396505310284,32.860887887938965,26.26173907806033,23.579345517502528,0.7274487330535382
26.87782444920619,46.27230375344148,44.3223617739726,44.457107819188806,45.41474152038501,54.57186721030263,41.86243984150346,38.611406835311776,47.029186755990544,32.05149423056649,0.9072820907307241
20.60526058100768,24.288383887758677,28.82813576329775,30.238309298407874,38.01238758213665,30.401347727042207,26.347694656324013,28.831027540871403,31.85121355167874,33.98651576142661,0.8204378911845425
29.671310228165495,57.63245739927391,60.05802739100407,55.97081981154981,58.97859906215599,64.81669664116157,64.17214169069182,49.41109712324692,59.73822471707292,27.227789969969955,0.7466508182339966
26.227714721877845,61.88025092817349,51.247344897685814,48.70210757862023,43.54085483763431,60.48359152159138,55.523701380335545,55.74534345017663,55.34266662970076,28.13907477653725,0.738623981990454
28.479354570015087,46.486829923399256,46.18368007648047,41.943397726178866,50.37902753698129,43.74920563043358,49.57756669637655,39.3533653466774,58.126787672910496,33.10607649241015,0.8124791460690406
18.559603971518392,59.89066404401528,49.5440570933624,58.05431252670964,47.68274824486795,64.21084239749159,51.0239373910391,57.54742804504456,53.80590825328572,22.989349503370235,0.8130682393953808
19.53317935986312,49.60629440258217,49.9778388230229,46.588222070114895,53.420335000988246,46.03018668376023,50.35462941782932,44.032127600663806,54.63941664892295,22.82858515067668,0.8906760264592413
13.263484380752905,69.59282412451913,51.149733168441884,54.867729670374466,52.95221717885661,54.29578096378798,58.27401574967885,52.50716723478403,64.46398302716268,22.73305345604636,0.7478173798069716
33.48787861598199,53.2428652896994,60.91763744791519,49.03699281632455,57.3451451547135,52.4168123137087,58.615462623220296,54.286222907858466,60.44105891016435,38.854413714956436,0.9176142682981615
17.18187283500314,47.968286980566795,52.24274200688912,52.696719319623575,52.60010965385198,57.55714981792403,48.85473942081084,47.98856609787141,49.25160956330954,22.204887007293795,0.9366877156888089
21.442827092331086,30.710288933394484,25.009709074518714,22.67000549696533,28.63409041863836,28.14206189428281,30.14763118666012,27.538586299291417,28.449807197452852,27.076196373931946,0.702499408471536
17.482727823233326,18.09816051869524,18.92054717970841,19.294767354360175,26.437039271566974,26.589992146900258,13.748095012654899,19.924002728810887,26.575014794946924,29.354844739562264,0.7821351979693889
15.375707421379014,41.8758996689937,40.77700024980279,41.509184312644486,47.857932210420856,43.46713684070738,44.51461936375065,42.227385323922334,42.6591219748652,26.456819218721336,0.8847983063789754
21.048332191926338,50.01069845043245,50.020382961287545,46.498208888283095,44.44944676302673,46.641593462369634,39.79224663331449,52.038789042660795,43.027520022432036,34.43317142418919,0.8060791452396197
12.006392408088818,47.25978119022321,52.769194950202866,45.666022203143754,54.439566871881894,46.28606480226749,40.039319148937444,42.063172704663685,55.675600509753835,32.465321835075706,0.8741980970989147
13.647344105128719,51.90259414183083,44.27365492748172,60.12502174434424,43.92366385876702,42.957267553786444,54.42308319534784,39.004441409153344,46.817693126311966,29.708420272626046,0.7229251687938156
18.693231297648936,37.93511935571379,38.57781065229624,43.44881768332234,41.02795083567701,45.520801545010045,44.33834678434686,38.72346876860768,39.935596032150386,28.926288809745625,0.782944394092555
20.99662260669421,54.04700766437236,43.75172452873249,36.33302552224517,42.03898937624334,46.73325281196497,34.86066610328957,41.65326326919109,40.439492665827125,29.53303457276229,0.930577808960442
18.013013861041163,29.777752866127653,29.541205684334592,30.121882592327026,29.428932595560294,31.490013422272188,33.847604893602,22.4390995966944,29.911864883792745,30.87262646500846,0.8586655607445159
17.37081641656603,37.01158737270744,36.546486339555884,35.84646285955786,41.96646020015782,41.92753892822121,49.541617003250224,38.75937661676341,39.09453264547411,22.89655966590991,0.8412982242556726
10.339829274695285,50.95993917663974,54.46278495468263,42.905260590558754,47.46177678895267,51.49485010688539,44.90352482323167,47.52279251300819,56.04413678736176,28.540693096649754,0.7885867861272257
18.739166071699252,42.258920281095776,39.00564219835082,36.782785999836115,46.78306366752875,43.60000117348328,43.483546240927105,35.454876048894064,37.036985083459335,37.86283069381457,0.942735379446933
13.77808876400727,29.762170081765632,22.35519880993695,27.540427581498427,25.32119564092279,30.581345458747812,26.018036798751286,27.148030922132687,30.066219737266366,29.857109516492688,0.8327373781049792
21.199660639696745,45.491666792222475,43.8016582816673,51.81217497780885,36.40049889673901,36.76371361710546,47.61256546264288,44.645720223926844,45.835518896080195,20.76834079965824,0.7840865692092852
14.3122956412274,46.38541926885361,51.81494753702472,44.142235732902876,42.44996934073639,49.78628242613249,49.41646164231845,39.18595279160625,46.138339548209174,24.661348009852066,0.9256391215255502
14.123699837823308,34.87036145164925,30.12760754845266,39.2470820782996,30.977776706803706,33.03734569365829,35.33133658630932,37.13810098928667,20.906458936679805,29.18650458628638,0.806173614582796
14.396922119757363,40.459266685215056,36.761608254617656,37.7374730430527,41.76249091993051,34.50068624699832,40.89573687125305,35.24071989215659,42.49413693134736,26.62791166850355,0.935765488854608
14.613558699605088,29.023871147504533,32.08241321161273,40.05805958124277,44.06581063245926,36.79608954060248,36.62950383870037,29.062100435926524,38.93574268278144,33.347098429950606,0.8650742100624169
22.968407014196345,38.218261910103195,46.36554662992886,26.939358919524125,45.076693116386785,39.726982236109386,38.18645348986659,44.456075639297474,45.2276681223099,25.89636325780314,0.7795897119662621
7.715572577662924,21.83919137216059,31.009761692791084,29.59189729531131,35.3853241279527,30.841665714397806,29.999686308671887,34.641307913684415,29.21845621119478,28.618546449220723,0.8329252936167493
13.204510591270978,46.27480615564686,41.505293578480426,53.063070941138044,48.60235511776325,46.07015068506171,43.57021296016996,43.383087853665565,43.45294647420161,32.39030044515201,0.71288085021322
16.444214893838193,30.253416548341214,31.04395858390662,33.58633802001129,33.45589783192568,33.32462909002315,36.82686230674236,29.533552917184842,37.34538159693754,32.97679476371103,0.7926209899668941
12.975494398725264,59.24466629610077,43.247613901961046,44.83420838002115,51.76143468049459,48.66930546553383,51.70164726351771,48.89483000091873,51.77870323779022,30.862048167512828,0.9003646390589005
11.95631990136656,19.209076364285714,23.315585316903032,28.696224134254553,21.71331193172318,27.810621102657404,28.009474905546153,22.767721446382538,23.088768236191733,37.48973260905069,0.7094607271231954
12.162063594652938,42.5587480190227,35.1649769842181,37.91365309068223,37.028382515320445,34.753716651635294,28.812792346433454,41.20849810765256,38.70500627579883,25.365717668610646,0.7894273071725816
16.967754605254825,33.92954210081708,41.866020919618336,38.26376048030537,28.537864480388414,36.424124844847,41.228446732955234,38.57419151986287,42.60107463081799,26.994953783015198,0.7360015919201126
16.99123955962731,41.95469290292444,43.073447621809734,35.12950755252251,32.477343432180206,35.67745594853458,49.35114350865378,32.416821660552394,33.3115320247205,22.77708114592931,0.8855277837137432
21.59976562281187,27.572563288987062,17.696863892735866,23.89896091332824,18.99889408503546,25.52842269605249,15.380849894882047,28.423214405704506,24.610763844693846,35.845339619149,0.7107626245965754
22.009618946156397,44.51455828971122,47.14663142573402,34.02907452034565,41.75894010942323,44.1949832289435,44.34428760678003,36.40896522540026,32.74255413134992,31.92621890821971,0.8266218531747084
14.52777694208454,51.42250336793939,47.81929584599793,41.58163906118422,50.54773095411278,50.7092774979844,51.63630090003796,47.30491252120541,52.28511254512614,31.005531369409514,0.8943296765599377
17.834522901725915,34.26222163223521,49.64386090019917,44.02610444681131,53.982968994656076,45.547336108820474,46.89395406504531,45.50170676688574,45.53296500394296,20.854747266508166,0.7110541747951641
16.492598394038957,36.81467299605868,38.721872556183804,40.050190481150416,42.55144567134562,24.40169546404026,37.58568855600434,42.35651663569894,44.7555525684794,24.933957967793972,0.8385347618547806
20.208141306854202,49.966212874927336,54.144107168944046,54.48040017506941,52.55228653613557,51.941495876929025,64.7878298247068,56.88202935427939,44.66294869462515,28.987652551622215,0.8317892237560912
17.792208405963713,43.10991307632576,43.642410282488626,53.8026190655734,57.07603638121992,49.61827593076321,44.30919862854234,51.00378838180174,41.16627645636285,25.69466212575112,0.8837982245621289
21.914905273673842,33.487036497400815,34.12389125551087,31.238978605924792,35.09518198475992,21.508254836849076,27.694606627263802,23.370274706078007,20.41206351020959,33.55146338978434,0.8780508987925736
11.68831182994972,42.23981549020259,44.868734075974814,38.21530157832058,47.38960426535762,39.26968056518893,50.30560463264902,37.43738759574109,41.218726864693465,36.767087426469026,0.8446800771798082
16.96620246198072,41.75003899576551,55.56773987962149,39.84873536633837,37.71617959615741,53.315140839227865,46.59823145437341,36.7442582662635,47.99015874538635,29.412601972948906,0.7558709860694182
21.35028181528584,32.174348265902786,35.43349416873531,34.43215706539834,36.877884840072,34.633758633846256,35.47898851559757,38.46405974484293,29.659983050713635,30.835587906393172,0.8564804594263085
19.76036850166545,65.54383242828857,60.577748521524185,58.835373125093966,64.00429446997317,52.94729126293146,55.687891333750734,55.88863695289381,59.0451167857008,25.92503782753426,0.8921994436659626
