SDNN,RMSSD,pNN50,mean_hr,std_hr,VLF,LF,HF,LF_HF,SD1,SD2,sample_entropy,approximate_entropy,alpha1,alpha2,mag_field_mean,mag_field_std,mag_field_max,mag_field_min,mag_field_iqr,temp_mean,temp_std,temp_max,temp_min,temp_iqr,current_mean,current_std,current_max,current_min,current_iqr,species_dog,species_cat,species_rabbit,species_mouse,age_norm,weight_norm,prev_freq,prev_intensity,days_since,n_prev_treatments,condition_severity,treatment_effectiveness,pain_score,activity_level,stress_level
29.3994672872672,23.519573829813762,11.940188151422614,81.60444625544201,7.400898764191574,145.34613574022057,160.0721274096112,269.8186116790172,0.7907341549364622,14.6997336436336,35.27936074472064,1.1027158445234035,1.1088776527684734,1.1659277301519588,1.140846277515555,12.419672978306547,2.8489288412101454,19.733031351854365,3.2698428527341195,3.1561311525668274,26.870544550436826,2.8548604166809572,32.889431906145006,20.029599174316132,4.175153804906687,0.7521831673123629,0.49404259275158435,3.50148829902754,0.540142058528066,1.344375857350573,1,0,0,0,0.540591384969899,0.7239718025170518,0.15760518311616756,0.39098373394761055,0.7573155695549493,0.7,0.6537534408194144,0.6008246526730199,0.5831597497929152,0.4763681341033597,0.32190730759942837
84.38636210743402,67.50908968594722,18.791684223028238,57.95696200252176,11.175724265004902,115.76172023469869,236.95926686812058,268.9224181893826,1.2118496489999937,42.19318105371701,101.26363452892083,1.8134681492470601,1.1053575852523476,0.9687619889067471,1.1570478205659553,5.046281786936805,1.6070104706795487,24.787925077390256,2.5628341238496137,6.094067651991547,23.328056893040376,1.741853642097276,37.87509482117624,18.9231365791297,4.226381093491627,1.0038742717692077,0.20958360804419965,3.0345942426548307,0.6696576489188063,0.6052139033208029,1,0,0,0,0.48513567459248,0.793065845278074,0.20106984821176788,0.37872638950739995,0.8286190164441988,0.0,0.7374282777040321,0.8809708465231189,0.5376143667139134,0.7573047901761987,0.5501233646774577
84.01375182769755,67.21100146215804,13.511788156956003,132.07350318448235,5.600684219575322,75.74271689383663,280.28865609382797,355.45000578617083,0.6639914153690986,42.00687591384877,100.81650219323706,1.8147193862659132,1.3200098597866718,0.8830419877274458,1.167594341568088,10.67702282089304,1.23362673235068,16.449194700041772,2.7585866033094297,4.345046076676965,29.388659618228836,2.275249945183372,36.84581082659457,23.90583813902437,3.326856508509583,1.6679503884096443,0.4158007103927095,3.4223703087202075,0.6891672194063052,0.7828363834143223,1,0,0,0,0.37832847946573694,0.16955200270933937,0.28038385146586614,0.2834242700689734,0.10127559049525803,0.7,0.38444547612682684,0.6505497242170143,0.46064017070401453,0.5424789673099379,0.5131439058910929
58.38125377460417,46.70500301968334,19.755769196161033,82.66125556044813,10.796093529850175,136.88370509650673,279.02270103097646,481.8251911149294,1.471572716499633,29.190626887302084,70.057504529525,1.5697654942685406,1.2791169417855617,1.1156366590293247,0.8331796371586531,10.267270920194782,2.7952101129014673,19.671727007128958,2.4287389177653673,3.92797364897012,27.09307149256786,2.410458653178515,33.02671099643901,18.590331851888223,2.721860495963173,1.5260144212905666,0.34095179910350015,2.538681211680169,0.5510794459991444,0.7697732962100997,1,0,0,0,0.22607163655503765,0.5935832069637264,0.24855925331902903,0.3862851934848615,0.9371766761112468,0.9,0.621347599361152,0.8037579894424749,0.5383954508409237,0.8014827537831082,0.45515785579922075
65.39888342869124,52.31910674295299,11.50453930364164,93.93568482622028,13.664085082980241,61.46698683638235,249.3551715834865,358.6427442303987,0.9055964165587316,32.69944171434562,78.47866011442947,1.2738095851238698,1.1674251196565582,1.196808623857361,1.027566738964626,9.872081609446523,2.0757102156396057,17.73068426215684,2.2896089824996557,5.188084675933091,24.94706707742712,2.1007078642420836,35.8280662374321,19.381699713315815,3.276971310213724,0.8766145614835048,0.14413556106277836,3.2549881318112126,0.8731573840050275,0.836200829092615,1,0,0,0,0.6788176527897732,0.11768411286448735,0.25431172138229563,0.4763820992810167,0.21179458065304513,0.6,0.3700384314051858,0.6096224878410954,0.630037204276995,0.8020236034479145,0.29036671530484504
44.138361809392954,35.31068944751436,16.325509301830802,109.13956240937596,6.275371052042028,97.65131661423447,143.9039334897542,297.83500716385333,0.8320331776509093,22.069180904696477,52.966034171271545,1.1892778471533205,1.0054228886257979,1.1524596554161852,0.8297678646610964,10.689093019331517,2.7054482638256308,21.604806643915424,2.6991109203057078,6.2001862857293215,20.299092998727232,2.8976348815627486,37.58513411369216,24.940181955464677,4.251523943738826,1.9254597976868864,0.14234423056077553,3.9096408489602332,0.5486065632122401,0.7869945189789439,1,0,0,0,0.7155970379592841,0.38973350997877554,0.25225086693246407,0.4039843939608695,0.5360682064457839,0.2,0.6279836821255897,0.8134120353564618,0.4439814046061076,0.5828125702896891,0.4469876188850739
40.789607139530915,32.63168571162473,15.230507274214393,114.39812625881602,9.226981472452888,70.9796764257409,166.70573647099474,483.219066796973,0.5427234085001785,20.394803569765457,48.9475285674371,1.2797809952043826,1.4855256912349737,1.08120206355035,0.8255634551482217,5.487844732993733,1.1997163892006368,18.818293222006094,4.643648652402263,3.0345721998530517,20.688955730097803,1.3833159785610722,34.08380591788744,19.624261585496164,3.3208813711321414,1.5945468268631398,0.47829950509634156,3.892058721281541,0.8577231119928874,1.0009450318865352,1,0,0,0,0.40338711719761766,0.2384771907648689,0.27405870272501354,0.27510213552827745,0.7126203680602875,0.1,0.761053700689626,0.6630241812624155,0.46543057235044744,0.5145378162257707,0.5752440049347678
59.37244724723982,47.497957797791855,18.536722068939657,92.3671834581974,14.484155038451314,112.00007862069353,196.09231285017776,460.0478906032002,1.1922838918688856,29.68622362361991,71.24693669668778,1.9197884197876205,0.8849479853878972,0.8031891900160005,1.1870572639980859,13.995394104482186,1.5732599910403662,22.252225689660396,4.236019960756474,3.312971897960881,22.99627248032955,1.688262956618587,39.666015034229545,20.048853770711432,3.2207332525791306,1.5831306959869036,0.2657661110371836,3.1806310279970464,0.6715947267240843,0.6584113891540431,1,0,0,0,0.4734230047533646,0.11252257881459261,0.13534237430586152,0.49886491398526217,0.9766480786327971,0.2,0.375102595147911,0.6544641366328923,0.6989394345184017,0.7824335395940472,0.563390352271747
42.343612509461465,33.87489000756917,14.834923187295335,116.16455761992577,6.1541623561973315,80.84905621274783,111.08726202435244,426.83103338451656,1.354598339540285,21.171806254730733,50.81233501135376,1.6518246177384206,0.8706837861501493,0.8746918336817553,0.9271974449388511,11.111144281274438,1.6922898492270066,16.559659652287937,4.7186252422917985,7.273266064929286,22.562597815248694,1.0710291092237363,32.97925295398941,23.080990047379657,2.379068511662632,1.1675297740249162,0.4050084972052913,2.5079253603631524,0.7312197869987238,1.0606622580260834,1,0,0,0,0.44840619848879265,0.5745593121351192,0.053668149144436336,0.3726080340755823,0.1661286625020929,0.5,0.40167545152553896,0.8065557199298687,0.2790088779047796,0.4563075526774273,0.4896188183307434
30.986012887969952,24.788810310375965,19.792871370676025,110.939264738442,14.845281836318497,149.6514376962657,181.986582695624,201.4702796995702,0.8033614346722323,15.493006443984976,37.18321546556394,1.9212408172551427,1.4336038296252795,1.0706616280597652,1.0408430938443334,13.964554488933766,1.3423508386800416,24.16728296737787,4.7069258202561555,5.633039199100842,25.54060097730661,1.7807240092730638,33.305553816867096,24.939688245798408,4.234881538010445,1.6760878319527674,0.4184213978843544,2.7872806550388205,0.6748881995219043,0.8180278978395454,1,0,0,0,0.7376272323402057,0.30638548944796784,0.1540680350667217,0.4681485284401434,0.3329096709712679,0.8,0.44533357618250696,0.6196426154301703,0.4155622662530485,0.6008160775330148,0.4864591641342788
66.2558641247485,53.0046912997988,16.812378732049947,122.28870978654572,11.112960535707828,60.745433649672165,238.57037895861552,474.7961959647178,1.4733882910242393,33.12793206237425,79.50703694969819,1.4884434381269274,0.9997945617787418,1.0179679518795235,1.1740350710434728,8.15913278839136,2.6075949191699923,18.007658341539443,3.331649698830004,7.590253491461746,27.332412661953374,2.4247015868217385,33.00683051755015,19.929554932259187,2.6184011876438067,0.5813097395293465,0.4534661227335932,3.984756179763127,0.6038712298979824,0.9420433463578964,1,0,0,0,0.25634983163359254,0.7834228747720827,0.11706292698280059,0.39339195787653203,0.9446939436979787,0.5,0.3603949597767676,0.5488979069143449,0.6985264462278029,0.7615127933726893,0.40683302267589194
62.682106109923694,50.145684887938955,15.15468634558077,101.30750761265377,9.631059705372394,88.3735526898197,260.6957180537503,248.9413296576164,1.4485771217938788,31.341053054961847,75.21852733190843,1.7332295383853156,1.3090917054424545,1.1931264139303475,0.8725567487369505,10.773914144740768,2.438440006807776,16.89732655711643,4.610286333808678,3.6564172040590286,25.93044635077206,1.3181087525781008,32.60332765537176,23.730046634165074,3.196329267493483,0.7797454516959431,0.41425424494728647,3.5718933205803114,0.6406195662974346,0.6827055072500167,1,0,0,0,0.7161760841633826,0.5516986655532305,0.052464645109087424,0.22858478167234011,0.8994708665470585,0.0,0.40537995869374965,0.844772053111645,0.5833069466369284,0.7494239213861582,0.4960752269281426
66.50361446325392,53.20289157060314,19.869884424817783,122.02377626701012,9.452871804122239,105.29598234422303,129.32520004615824,224.65289356735553,1.480980306635459,33.25180723162696,79.8043373559047,1.3455408142981473,1.3217049931691132,0.9287840284047281,1.0065698885727972,6.888381205364529,1.101467781277934,24.778919113846896,3.4193109599440854,4.089452643195339,27.069883791989085,1.1633059138529744,38.362828763031914,23.528511721733178,2.1590007588502056,1.6864845490910412,0.46530402888212696,3.9138551822590717,0.5588967593700384,1.4657882085735774,1,0,0,0,0.47495865682863503,0.22822806994198025,0.16880175598317748,0.2170832976597475,0.121175785193256,0.6,0.6840411930015117,0.8798950683153342,0.2325572831412584,0.7773463162160185,0.4284171094227886
59.76507287546244,47.812058300369955,14.096683499614599,132.24879440660857,5.651369304373649,84.18443935304603,185.2187264347142,245.90019143685623,1.3043426189603693,29.88253643773122,71.71808745055492,1.3062860851674576,0.9996937094936522,1.1180919680044104,1.088716647127598,6.3114284999839745,1.177141008268778,22.85969971276436,2.2297620476793867,6.155980069850736,21.036341918520467,1.9993531737369643,35.34551308841189,22.048378420193934,2.4377336104775083,1.8830253790996203,0.3888995620867445,2.804327850154299,0.9636284207499393,1.292356681673843,1,0,0,0,0.4961047282292559,0.14335314273430044,0.2790231866837159,0.45195843083463616,0.04875936284601545,0.4,0.3399965187825658,0.8547994940997119,0.3616954194576615,0.8111334167605831,0.579883268258607
30.21324183535633,24.170593468285066,13.677800892942336,110.96215066187946,7.139145917494011,72.8586380547689,186.28733536085434,408.7602258599888,0.9917522141662884,15.106620917678166,36.255890202427594,1.6656643503831552,1.2319152021329067,1.0650043597766694,1.0087163819522496,10.354112741055701,2.124376561645043,22.954647961444085,4.273353499708146,6.895633045641748,20.83480670385654,1.1433692047542243,34.480480053543964,19.113665178210347,4.295392163490596,1.510247123360175,0.35517904246395426,3.4919147863726447,0.464565914727438,0.8408810667198728,1,0,0,0,0.5889413761776853,0.5830120007647256,0.2581644419705061,0.31942203910143946,0.6677700200829005,0.8,0.31006476453822895,0.508490411745506,0.4102599952987146,0.454891721319224,0.5445709468330333
55.97747119499989,44.781976955999916,16.429328847810723,82.4655999138504,7.904476932044805,99.88066032132919,235.53041867800343,314.8225453245358,1.179877998892377,27.988735597499947,67.17296543399986,1.7009938953483745,0.8531466566332486,0.8112305611888729,1.0511338799726342,14.498871828692623,2.0656288509380785,15.292798963145529,4.89922407206447,7.580088388988675,22.681563152244735,1.105703490401605,38.143549330735105,21.974288778469152,3.4852126559150576,1.407583800533522,0.2715451727570633,2.360539480518164,0.5795195596232292,0.980613765941187,1,0,0,0,0.4137950660082389,0.23757884665695514,0.15494152794440028,0.4329383828916701,0.386893713486559,0.8,0.6648851275201284,0.8729762512391935,0.3657011485941637,0.666961582642307,0.5125813385743108
67.46480254083995,53.971842032671965,19.115797832730625,109.85739790799582,5.209745062093312,102.42060384691099,147.00019448529343,315.9703951142815,0.9608841372082254,33.73240127041998,80.95776304900794,1.5033984891026724,1.4703558755435102,0.9124087248816565,1.143735729012678,11.805518279007373,1.0944920025347993,15.293484376670046,3.762975438304834,3.9408773648584186,28.58469452017593,2.214743283717312,32.47933283969944,22.842077652479468,2.664575234596168,1.7149294424739085,0.11999399625989474,2.863409946302195,0.7217925988407135,0.5254448457933512,1,0,0,0,0.13302420416039373,0.7565281028524002,0.2019881403579366,0.35059902487527755,0.9783827905128248,0.0,0.39642371638596635,0.6363119034999751,0.6093989568694973,0.7564410998401885,0.5598723150652063
50.70785934540375,40.566287476323,13.72935009348391,101.75872625927666,5.600597422413141,63.24586056026058,112.92270389346461,401.69429572864703,1.10940471792836,25.353929672701874,60.8494312144845,1.591805878792198,0.811054202575688,1.0561579404087558,1.007781285045347,6.323055980026092,2.126308406285246,20.929708807860198,3.0351657808934207,6.5323756436606715,27.078974422709432,2.195446981071229,36.43262732697151,23.533862869700044,2.098882126630911,1.4749825758030288,0.45013259795023053,2.8296721675780807,0.5361445284640912,0.9768333669024127,1,0,0,0,0.12847855122470603,0.5487255394413108,0.13033660593163396,0.48339564453783423,0.45385005025307035,0.8,0.3466624145447701,0.5019372988670495,0.4232037729211997,0.6682692483692471,0.5162538716627236
43.72724033946938,34.98179227157551,19.800377791418725,80.69751940513444,13.317737478807544,88.70517514568928,134.70936999876037,337.77355777560217,1.3947988850947315,21.86362016973469,52.47268840736326,1.0023964443886104,1.1618116340599909,1.14035550145746,0.8818720835410029,13.491330302557053,1.879618485461573,21.451346135754243,4.222654047085088,3.595779483519639,26.843593373971657,2.6471154395879646,32.224855871707625,24.123414213577014,3.81649594957637,1.1638269467414364,0.4335251220223991,3.1122264480594657,0.5077928808072131,1.1588113897606918,1,0,0,0,0.6534092411862684,0.49888954797686336,0.09752874912178296,0.4780398009951523,0.4688598814842182,0.8,0.5491188499394842,0.6438057325087269,0.6516136852018422,0.7170999323957024,0.23410174376792764
56.78923532804049,45.43138826243239,16.10153998453172,96.29002145296083,7.4132638846081145,100.23037227489506,182.8927716426127,331.2017750023866,0.955941331330709,28.394617664020245,68.14708239364859,1.9844619910662484,1.2986360332121512,0.9199386920958991,0.838221991907813,13.332510007216365,1.1341054389408132,23.081789542063035,2.05584486371656,3.1591090956707664,23.920641665269255,1.041759003191447,35.19042809418515,21.002731053050244,4.737304485115418,1.2658058416216758,0.4537818219350187,3.713590645052493,0.4704771805728807,1.4046998093934397,1,0,0,0,0.24320996847995077,0.3968158351172342,0.14255756939349262,0.28671752914843135,0.4631165830354391,0.9,0.5891116849508378,0.6547149840404509,0.6747716640923009,0.5602849484010569,0.26453333297710985
61.422222474596346,49.13777797967708,14.025863163818801,53.7832233065053,11.93506679201522,121.77505377296387,164.446818566441,264.72285547169895,1.3466700777143497,30.711111237298173,73.70666696951561,1.1434370234290103,1.3482217028506391,0.9124220686448489,0.9977542710471885,11.977830114440053,2.7678148226986004,17.638248236554546,2.8594979508445943,7.163470601491175,25.3355522318913,1.6604114543359816,39.10936869902159,23.051940442101447,4.992607021335188,1.4326965865307757,0.377685912787317,2.3150692975192877,0.6848426764172637,0.9370215051177966,1,0,0,0,0.6541226571115841,0.2699392754125901,0.28104790663001655,0.40241115503864705,0.37797577839825824,0.2,0.5103567458954361,0.7993655251086536,0.5105642823985498,0.86167956947006,0.4215455353600611
64.00181567266227,51.20145253812982,18.811518350762526,78.12750158530685,11.080825129454855,57.37807479742196,125.42112767877178,479.977590437501,0.9039188283054591,32.00090783633114,76.80217880719472,1.3806324046243967,1.4800154792597733,0.9850839790885476,1.0603558010720318,10.074865958904438,2.9043977321386425,24.42540443991702,4.715630657630489,7.115991835998603,20.315258233321103,2.8374855375395076,39.11199757324415,22.471587706369498,4.894304886887761,1.6509533215218355,0.1223267167740406,3.1782977915203894,0.7619471943266531,0.6436518499625427,1,0,0,0,0.5177527582953662,0.6024045393236388,0.2394421236689986,0.4106000278290373,0.8143081351426242,0.6,0.3117159452355808,0.7611981421595437,0.40423542517345723,0.7497491346676552,0.29383838142765895
61.570849266374566,49.256679413099654,19.81606142443936,64.93176924568172,14.089818944315393,80.34903577473237,152.33008404466682,383.386681953398,0.5678379856358896,30.785424633187283,73.88501911964947,1.2965921683403454,1.135184594200574,1.0894908895878042,1.192379427017249,8.85956322399024,1.2907009892625028,16.817800303094014,4.96508377342666,3.6238135973642747,20.817127292111252,1.7712271349041555,33.10545946171776,21.87303073753163,3.9746189476550597,1.3661926896380614,0.3121004700753845,3.158990331589401,0.7411135816814232,1.2367634436382826,1,0,0,0,0.3427110309064393,0.18219440661114233,0.1110915967732547,0.39483965466255455,0.837976839150186,0.3,0.4117049171139688,0.7346416193833503,0.3044076755543319,0.5814605844406346,0.37491467452173854
46.77913656301479,37.42330925041183,16.6730558201833,124.88224013670872,14.02496956819348,144.18776491619641,103.39556698821507,330.64332985827,1.0908098857283537,23.389568281507394,56.13496387561774,1.5845608560547035,1.473870018481374,1.0891786818775613,1.1901033665611664,7.538450037454586,2.4263081201874175,16.81114521450222,4.189560895015676,6.031594354259642,27.012044735435577,2.0349654013296763,37.97333935609672,20.465404432630017,3.2891652550013704,0.9316291500303615,0.10600860018078367,2.0539218443306755,0.5592240677313567,1.3584220879000997,1,0,0,0,0.11204514565793318,0.379235264175073,0.2848549604742183,0.47098309912817654,0.5620825380602344,0.2,0.6276921975326337,0.6130437477682004,0.4554657944561627,0.5193726897764602,0.5828198013588679
37.60089847906434,30.080718783251474,16.626607448260103,95.1329494852281,9.957811074128355,104.1936543729957,239.97698931947664,423.1547979467457,0.5632464496345482,18.80044923953217,45.121078174877205,1.1279554543498476,1.2519713028683936,1.0215850189414641,1.092070130895507,5.581552466081408,1.0998743310989114,17.75817093727615,3.6490634060344234,3.2035735797302385,20.00869665656915,2.9631973457588594,32.156165924234934,18.72158658453128,4.9460012301063365,1.6366024546102174,0.26582603190132303,2.4743856499404497,0.8533712070809742,1.4970661339755091,1,0,0,0,0.6503674983061714,0.3832449694642854,0.19860080555989312,0.3096277085142564,0.4186414806247135,0.7,0.6984355339325485,0.8166074711930656,0.5285666042066295,0.46632571223165914,0.3332060779257534
77.04219241682931,61.63375393346345,11.77306355940513,81.01409220818275,9.856921862915444,80.64374163618768,171.98019328695034,226.31499098832535,1.00444865547361,38.521096208414654,92.45063090019516,1.082650398601556,1.0746073548157014,1.0645561669584884,0.9439240556753593,10.138173007460248,1.8878741734738191,21.180036462954597,4.0910645719638055,5.876304602150668,26.411392544907443,2.4908926245460785,35.5474463183321,23.89064233210168,3.5528402860966883,1.019975550414734,0.1352720435095566,2.313205069765472,0.9043682269471416,1.4765137490460911,1,0,0,0,0.26328612930019063,0.7672771685040505,0.2357906781641963,0.3083510752540786,0.3868129704101203,0.9,0.4232569807474566,0.6677441835811029,0.46916019589964253,0.4173178361022321,0.5785473817649778
27.38680291454626,21.90944233163701,18.122783701704797,104.07125945578186,8.361239231972045,97.19475316792492,281.3915777203583,308.44389633146596,0.6790978719732126,13.69340145727313,32.86416349745551,1.733500217205138,0.9401545771390765,1.0765459636941062,0.9848633376604228,14.673700980770159,1.8092027719188222,22.97123827745032,2.777877632893828,6.335521019235056,20.312882261202095,2.687217414370313,38.111461812502434,24.426757057327475,2.9768386400941607,1.0876413638324776,0.16872499049441558,2.6103883094371003,0.6760742541279274,0.5463909011872023,1,0,0,0,0.06510106819173364,0.3385618987317619,0.1006228887216302,0.43337775094364817,0.9610259306211237,0.5,0.3894729009306902,0.7260265797668738,0.4303940579180283,0.8965780376731132,0.5102924232754859
26.86687284953017,21.493498279624138,10.777183457559142,114.028721837332,8.986218148057288,119.29949072684573,149.03224473902807,394.78528566554195,0.9886148419584085,13.433436424765086,32.2402474194362,1.2171181672583753,1.389464586994214,1.079783699245099,0.8256595676180043,14.599146458442327,2.647665660196988,24.106593020479966,2.7191600303327217,6.796147457038073,27.053923436800112,1.9306003284847837,39.30942981696318,20.387121421763965,3.633404940238633,0.9733393732011419,0.18716278051066124,3.708848095174994,0.9812514808330046,0.8092467326157798,1,0,0,0,0.45077525542485564,0.525074147040923,0.2803220806577631,0.3128284308228199,0.7684000554087707,0.2,0.6376843516456283,0.6051965151770877,0.40022389648996926,0.48256088123816426,0.32744198512497114
